SO Name,NESLI2 Springer Option 1 Closed Consortium Agreement 2011_2012,,,,,,,,,,,,,,,,,,,
SO Identifier,springer_option1closed consortium agreement_2011_2012_Nesli2,,,,,,,,,,,,,,,,,,,
Provider,Springer ,,,,,,,,,,,,,,,,,,,
Package Identifier,Option 1 Closed Consortium Agreement,,,,,,,,,,,,,,,,,,,
Package Name,Option 1 Closed Consortium Agreement,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2011,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2012,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
East Asia,1096-6838,1874-6284,1997,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1096-6838,Springer Link,administrative,
EcoHealth,1612-9202,1612-9210,2004,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1612-9202,Springer Link,administrative,
Ecological Research,0912-3814,1440-1703,1997,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0912-3814,Springer Link,administrative,
Economic Botany,0013-0001,1874-9364,1997,51,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0013-0001,Springer Link,administrative,
Economic Change and Restructuring,1573-9414,1574-0277,2005,38,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1573-9414,Springer Link,administrative,
Economic Theory,0938-2259,1432-0479,1997,9,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0938-2259,Springer Link,administrative,
Economics of Governance,1435-6104,1435-8131,2000,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1435-6104,Springer Link,administrative,
De Economist,0013-063X,1572-9982,1997,145,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0013-063X,Springer Link,administrative,
Ecosystems,1432-9840,1435-0629,1998,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1432-9840,Springer Link,administrative,
Ecotoxicology,0963-9292,1573-3017,1997,6,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0963-9292,Springer Link,administrative,
Education and Information Technologies,1360-2357,1573-7608,1997,2,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1360-2357,Springer Link,administrative,
"Educational Assessment, Evaluation and Accountability",1874-8597,1874-8600,2009,21,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1874-8597,Springer Link,administrative,
Educational Psychology Review,1040-726X,1573-336X,1997,9,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1040-726X,Springer Link,administrative,
Educational Research for Policy and Practice,1570-2081,1573-1723,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1570-2081,Springer Link,administrative,
Educational Studies in Mathematics,0013-1954,1573-0816,1997,32,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0013-1954,Springer Link,administrative,
Educational Technology Research and Development,1042-1629,1556-6501,1997,45,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1042-1629,Springer Link,administrative,
Electrical Engineering (Archiv fur Elektrotechnik),0948-7921,1432-0487,1997,80,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0948-7921,Springer Link,administrative,
Electrocatalysis,1868-2529,1868-5994,2010,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1868-2529,Springer Link,administrative,
Electronic Commerce Research,1389-5753,1572-9362,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1389-5753,Springer Link,administrative,
Electronic Markets,1019-6781,1422-8890,2009,19,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1019-6781,Springer Link,administrative,
Electronic Materials Letters,1738-8090,2093-6788,2009,5,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1738-8090/,Springer Link,administrative,
Emergency Radiology,1070-3004,1438-1435,1997,4,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1070-3004,Springer Link,administrative,
Empirica,0340-8744,1573-6911,1997,24,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0340-8744,Springer Link,administrative,
Empirical Economics,0377-7332,1435-8921,1997,22,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0377-7332,Springer Link,administrative,
Empirical Software Engineering,1382-3256,1573-7616,1997,2,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1382-3256,Springer Link,administrative,
Employee Responsibilities and Rights Journal,0892-7545,1573-3378,1997,10,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0892-7545,Springer Link,administrative,
Endocrine,0969-711X,1559-0100,1997,6,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0969-711X,Springer Link,administrative,
Endocrine Pathology,1046-3976,1559-0097,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1046-3976,Springer Link,administrative,
Energy Efficiency,1570-646X,1570-6478,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1570-646X,Springer Link,administrative,
Energy Systems,1868-3967,1868-3975,2010,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1868-3967,Springer Link,administrative,
Engineering with Computers,0177-0667,1435-5663,1997,13,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0177-0667,Springer Link,administrative,
Entomological Review,0013-8738,1555-6689,2006,86,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0013-8738,Springer Link,administrative,
"Environment, Development and Sustainability",1387-585X,1573-2975,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1387-585X,Springer Link,administrative,
Environmental Biology of Fishes,0378-1909,1573-5133,1997,48,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0378-1909,Springer Link,administrative,
Environmental Chemistry Letters,1610-3653,1610-3661,2003,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1610-3653,Springer Link,administrative,
Environmental Earth Sciences,1866-6280,1866-6299,2009,59,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1866-6280,Springer Link,administrative,
Environmental and Ecological Statistics,1352-8505,1573-3009,1997,4,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1352-8505,Springer Link,administrative,
Environmental Economics and Policy Studies,1432-847X,1867-383X,2010,11,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1432-847X,Springer Link,administrative,
Environmental Fluid Mechanics,1567-7419,1573-1510,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1567-7419,Springer Link,administrative,
Environmental Geochemistry and Health,0269-4042,1573-2983,1997,19,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0269-4042,Springer Link,administrative,
Environmental Health and Preventive Medicine,1342-078X,1347-4715,1997,2,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1342-078X,Springer Link,administrative,
Environmental Management,0364-152X,1432-1009,1997,21,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0364-152X,Springer Link,administrative,
Environmental Modeling and Assessment,1420-2026,1573-2967,1997,2,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1420-2026,Springer Link,administrative,
Environmental Monitoring and Assessment,0167-6369,1573-2959,1997,44,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0167-6369,Springer Link,administrative,
Environmental and Resource Economics,0924-6460,1573-1502,1997,9,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0924-6460,Springer Link,administrative,
Environmental Science and Pollution Research,0944-1344,1614-7499,1994,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0944-1344/,Springer Link,administrative,
The Environmentalist,0251-1088,1573-2991,1997,17,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0251-1088,Springer Link,administrative,
Epileptic Disorders, ,1950-6945,2010,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1950-6945/,Springer Link,administrative,
ERA-Forum,1612-3093,1863-9038,2000,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1612-3093,Springer Link,administrative,
Erkenntnis,0165-0106,1572-8420,1997,46,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0165-0106,Springer Link,administrative,
Erwerbs-Obstbau,0014-0309,1439-0302,2004,46,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0014-0309,Springer Link,administrative,
Esophagus,1612-9059,1612-9067,2004,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1612-9059,Springer Link,administrative,
Estuaries and Coasts,1559-2723,1559-2731,1997,20,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1559-2723,Springer Link,administrative,
Ethical Theory and Moral Practice,1386-2820,1572-8447,1998,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1386-2820,Springer Link,administrative,
Ethics and Information Technology,1388-1957,1572-8439,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1388-1957,Springer Link,administrative,
Ethik in der Medizin,0935-7335,1437-1618,1997,9,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0935-7335,Springer Link,administrative,
Euphytica,0014-2336,1573-5060,1997,93,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0014-2336,Springer Link,administrative,
Eurasian Soil Science,1064-2293,1556-195X,2006,39,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1064-2293,Springer Link,administrative,
EURO Journal of Computational Optimization,,,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
EURO Journal of Transportation and Logistics,2192-4376,2192-4384,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Europäisches Journal für Minderheitenfragen,1865-1089,1865-1097,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1865-1089,Springer Link,administrative,
European Actuarial Journal,2190-9733,2190-9741,2011,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2190-9733/,Springer Link,administrative,
European Archives of Oto-Rhino-Laryngology,0937-4477,1434-4726,1997,254,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0937-4477,Springer Link,administrative,
European Archives of Psychiatry and Clinical Neuroscience,0940-1334,1433-8491,1997,247,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0940-1334,Springer Link,administrative,
European Biophysics Journal,0175-7571,1432-1017,1997,26,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0175-7571,Springer Link,administrative,
European Child & Adolescent Psychiatry,1018-8827,1435-165X,1997,6,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1018-8827,Springer Link,administrative,
European Food Research and Technology,1438-2377,1438-2385,1999,209,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1438-2377,Springer Link,administrative,
European Journal of Ageing,1613-9372,1613-9380,2004,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1613-9372,Springer Link,administrative,
European Journal of Applied Physiology,1439-6319,1439-6327,2000,81,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1439-6319,Springer Link,administrative,
European Journal of Clinical Microbiology & Infectious Diseases,0934-9723,1435-4373,1997,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0934-9723,Springer Link,administrative,
European Journal of Clinical Pharmacology,0031-6970,1432-1041,1997,52,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0031-6970,Springer Link,administrative,
European Journal on Criminal Policy and Research,0928-1371,1572-9869,1997,5,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0928-1371,Springer Link,administrative,
European Journal of Drug Metabolism and Pharmacokinetics,0378-7966,2107-0180,1997,22,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0378-7966,Springer Link,administrative,
European Journal of Epidemiology,0393-2990,1573-7284,1997,13,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0393-2990,Springer Link,administrative,
European Journal of Forest Research,1612-4669,1612-4677,2004,123,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1612-4669,Springer Link,administrative,
The European Journal of Health Economics,1618-7598,1618-7601,2001,2,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1618-7598,Springer Link,administrative,
European Journal of Law and Economics,0929-1261,1572-9990,1997,4,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0929-1261,Springer Link,administrative,
European Journal of Nuclear Medicine and Molecular Imaging,1619-7070,1619-7089,1997,24,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1619-7070,Springer Link,administrative,
European Journal of Nutrition,1436-6207,1436-6215,1999,38,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1436-6207,Springer Link,administrative,
European Journal of Orthopaedic Surgery & Traumatology,1633-8065,1432-1068,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1633-8065,Springer Link,administrative,
European Journal of Pediatrics,0340-6199,1432-1076,1997,156,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0340-6199,Springer Link,administrative,
European Journal for Philosophy of Science,1879-4912,1879-4920,2011,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1879-4912/,Springer Link,administrative,
European Journal of Plant Pathology,0929-1873,1573-8469,1997,103,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0929-1873,Springer Link,administrative,
European Journal of Plastic Surgery,0930-343X,1435-0130,1997,20,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0930-343X,Springer Link,administrative,
European Journal of Population/Revue européenne de Démographie,0168-6577,1572-9885,1997,13,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0168-6577,Springer Link,administrative,
European Journal of Psychology of Education,0256-2928,1878-5174,1997,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0256-2928,Springer Link,administrative,
European Journal of Trauma and Emergency Surgery,1863-9933,1863-9941,2007,33,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1863-9933,Springer Link,administrative,
European Journal of Wildlife Research,1612-4642,1439-0574,2004,50,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1612-4642,Springer Link,administrative,
European Journal of Wood and Wood Products,0018-3768,1436-736X,1997,55,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0018-3768,Springer Link,administrative,
European Orthopaedics and Traumatology,1867-4569,1867-4577,2010,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1867-4569,Springer Link,administrative,
The European Physical Journal A - Hadrons and Nuclei,1434-6001,1434-601X,1998,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1434-6001,Springer Link,administrative,
The European Physical Journal B - Condensed Matter and Complex Systems,1434-6028,1434-6036,1998,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1434-6028,Springer Link,administrative,
The European Physical Journal C - Particles and Fields,1434-6044,1434-6052,1998,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1434-6044,Springer Link,administrative,
"The European Physical Journal D - Atomic, Molecular, Optical and Plasma Physics",1434-6060,1434-6079,1998,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1434-6060,Springer Link,administrative,
The European Physical Journal E: Soft Matter and Biological Physics,1292-8941,1292-895X,2000,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1292-8941,Springer Link,administrative,
The European Physical Journal H,2102-6459,2102-6467,2010,35,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2102-6459,Springer Link,administrative,
The European Physical Journal Plus,,2190-5444,2011,126,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2190-5444/,Springer Link,administrative,
The European Physical Journal - Special Topics,1951-6355,1951-6401,2007,140,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1951-6355,Springer Link,administrative,
European Radiology,0938-7994,1432-1084,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0938-7994,Springer Link,administrative,
European Radiology Supplements,1613-3749,1613-3757,2004,14,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1613-3749,Springer Link,administrative,
European Review of Aging and Physical Activity,1813-7253,1861-6909,2006,3,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1813-7253,Springer Link,administrative,
